1	у	у	ADP	_	_	_	_	_	@ns1982m-words#@ns1982m#1.241#1.491
721	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#250.079#250.4
722	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#250.4#250.721
723	дико	дико	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#250.721#251.042
724	неуютно	неуютно	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#251.042#251.363
725	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#251.363#251.684
726	были	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#251.684#252.005
727	города	город	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#252.005#252.326
728	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#252.326#252.647
729	европейской	европейский	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#252.647#252.968
730	части	часть	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#252.968#253.289
731	России	Россия	PROPN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#253.289#253.62
732	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#253.62#253.936
733	везде	везде	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#253.936#254.252
734	эээ	эээ	INTJ	_	_	_	_	_	@nk1985m-words#@nk1985m#254.252#254.568
735	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#254.568#254.884
736	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#254.884#255.2
737	нигде	нигде	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#255.2#255.516
738	не	не	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#255.516#255.832
739	находил	находить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#255.832#256.148
740	какого-то	какой-то	DET	_	Case=Gen|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#256.148#256.464
741	упокоения	упокоение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#256.464#256.78
742	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#256.78#257.096
743	везде	везде	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#257.096#257.412
744	казалось	казаться	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@nk1985m-words#@nk1985m#257.412#257.728
745	всё	всё	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#257.728#258.044
746	какое-то	какой-то	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#258.044#258.36
747	чем-то	что-то	PRON	_	Case=Ins	_	_	_	@nk1985m-words#@nk1985m#258.36#258.676
748	фальшивым	фальшивый	ADJ	_	Case=Ins|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#258.676#258.999
749	какие	какой	DET	_	Case=Acc|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#258.999#259.374
750	там	там	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#259.374#259.749
751	были	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#259.749#260.124
752	города	город	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#260.124#260.499
753	?	?	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#260.499#260.874
754	Самара	Самара	PROPN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#260.874#261.249
755	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#261.249#261.624
756	эээм	эм	INTJ	_		_	_	_	@nk1985m-words#@nk1985m#261.624#261.999
757	Пермь	Пермь	PROPN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#264.758#265.448
758	Нижний	нижний	PRONP	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#267.793#268.387
759	Новгород	Новгород	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#268.387#268.981
760	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#268.981#269.575
761	Казань	Казань	PROPN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#269.575#270.172
762	везде	везде	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#271.068#271.237
763	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#271.237#271.406
764	видел	видеть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#271.406#271.575
765	эти	этот	DET	_	Case=Acc|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#271.575#271.744
766	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#271.744#271.913
767	ну	ну	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#271.913#272.082
768	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#272.082#272.251
769	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#272.251#272.42
770	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#272.42#272.589
771	эм	эм	INTJ	_	_	_	_	_	@nk1985m-words#@nk1985m#272.589#272.758
772	эти	этот	DET	_	Case=Nom|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#272.758#273.033
773	города	город	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#273.033#273.308
774	ещё	еще	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#273.308#273.583
775	смеют	сметь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#273.583#273.858
776	называть	называть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#273.858#274.133
777	себя	себя	PRON	_	Case=Acc	_	_	_	@nk1985m-words#@nk1985m#274.133#274.408
778	провинцией	провинция	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#274.408#274.689
779	там	там	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#275.103#275.488
780	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#275.488#275.873
781	центральная	центральный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#275.873#276.258
782	красивая	красивый	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#276.258#276.643
783	пешеходная	пешеходный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#276.643#277.028
784	улочка	улочка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#277.028#277.414
785	ну	ну	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#278.626#278.853
786	какая-то	какой-то	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#278.853#279.08
787	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#279.08#279.307
788	не	не	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#279.307#279.534
789	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#279.534#279.761
790	не	не	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#279.761#279.988
791	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#279.988#280.215
792	какая-то	какой-то	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#280.215#280.448
793	и	и	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#280.448#280.851
794	какие-то	какой-то	DET	_	Case=Acc|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#280.851#281.254
795	какие-то	какой-то	DET	_	Case=Acc|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#281.254#281.657
796	барельефы	барельеф	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#281.657#282.06
797	эээ	эээ	INTJ	_		_	_	_	@nk1985m-words#@nk1985m#282.06#282.463
798	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#282.463#282.866
799	какая-то	какой-то	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#282.866#283.269
800	лепнина	лепнина	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#283.269#283.672
801	на	на	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#283.672#284.075
802	домах	дом	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#284.075#284.482
803	эээм	эм	INTJ	_		_	_	_	@nk1985m-words#@nk1985m#285.448#285.948
804	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#285.948#286.448
805	какая-то	какой-то	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#286.448#286.948
806	красивость	красивость	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#286.948#287.448
807	какая-то	какой-то	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#287.448#287.948
808	история	история	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#287.948#288.448
809	какая-то	какой-то	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#288.448#288.948
810	историческая	исторический	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#288.948#289.448
811	культурная	культурный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#289.448#289.948
812	глубина	глубина	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#289.948#290.448
813	ну	ну	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#290.448#290.664
814	и	и	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#290.664#290.88
815	там	там	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#290.88#291.096
816	где-то	где-то	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#291.096#291.312
817	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#291.312#291.528
818	все	весь	DET	_	Case=Nom|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#291.528#291.744
819	эти	этот	DET	_	Case=Nom|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#291.744#291.96
820	спальники	спальник	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#291.96#292.176
821	и	и	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#292.176#292.392
822	так	так	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#292.392#292.608
823	далее	далее	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#292.608#292.828
824	иии	и	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#292.828#293.145
825	и	и	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#293.145#293.462
826	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#293.462#293.779
827	в	в	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#293.779#294.096
828	принципе	принцип	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#294.096#294.413
829	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#294.413#294.73
830	и	и	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#294.73#295.047
831	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#295.047#295.364
832	и	и	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#295.364#295.681
833	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#295.681#295.998
834	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#295.998#296.315
835	непонятна	непонятный	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@nk1985m-words#@nk1985m#296.315#296.632
836	эта	этот	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#296.632#296.949
837	логика	логика	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#296.949#297.266
838	построения	построение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#297.266#297.583
839	города	город	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#297.583#297.9
840	маленького	маленький	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#297.9#298.217
841	потому	потому	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#298.217#298.534
842	что	что	SCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#298.534#298.862
843	и	и	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#298.862#299.107
844	когда	когда	SCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#299.107#299.352
845	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#299.352#299.597
846	приехал	приехать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#299.597#299.842
847	в	в	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#299.842#300.087
848	Саратов	Саратов	PROPN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#300.087#300.332
849	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#300.332#300.577
850	с	с	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#300.577#300.822
851	группой	группа	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#300.822#301.067
852	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#301.067#301.312
853	вот	вот	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#301.312#301.557
854	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#301.557#301.802
855	ст...	ст…	X	_	_	_	_	_	@nk1985m-words#@nk1985m#301.802#302.047
856	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#302.047#302.292
857	стало	стать	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#302.292#302.537
858	дышать	дышать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#302.537#302.782
859	там	там	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#302.782#303.027
860	легче	легко	ADV	_	Degree=Cmp	_	_	_	@nk1985m-words#@nk1985m#303.027#303.275
861	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#303.275#303.688
862	увидел	видеть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#303.688#304.101
863	вот	вот	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#304.101#304.514
864	эту	этот	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#304.514#304.927
865	вот	вот	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#304.927#305.34
866	ммм	ммм	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#305.34#305.758
867	хотя	хотя	SCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#307.517#307.743
868	там	там	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#307.743#307.969
869	наверное	наверное	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#307.969#308.195
870	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#308.195#308.421
871	тоже	тоже	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#308.421#308.647
872	центр	центр	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#308.647#308.873
873	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#308.873#309.099
874	просто	просто	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#309.099#309.325
875	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@nk1985m-words#@nk1985m#309.325#309.551
876	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#309.551#309.777
877	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#309.777#310.003
878	его	он	PRON	_	Case=Gen|Gender=Masc|Number=Sing|Person=3	_	_	_	@nk1985m-words#@nk1985m#310.003#310.229
879	не	не	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#310.229#310.455
880	зафиксировал	зафиксировать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#310.455#310.69
881	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#310.69#311.18
882	почувствовал	почувствовать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#311.18#311.67
883	этот	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#311.67#312.16
884	город	город	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#312.16#312.65
885	без	без	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#312.65#313.14
886	эммм	эм	INTJ	_	_	_	_	_	@nk1985m-words#@nk1985m#313.14#313.63
887	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#313.63#314.12
888	без	без	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#314.12#314.61
889	центра	центр	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#314.61#315.103
890	плоский	плоский	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#315.103#315.478
