1	у	у	ADP	_	_	_	_	_	@ns1982m-words#@ns1982m#1.241#1.491
891	город	город	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#315.478#315.853
892	культурно	культурно	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@nk1985m-words#@nk1985m#315.853#316.228
893	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#316.228#316.603
894	как	как	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#316.603#316.978
895	бы	бы	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#316.978#317.353
896	там	там	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#317.353#317.728
897	эээ	эээ	INTJ	_		_	_	_	@nk1985m-words#@nk1985m#317.728#318.103
898	и	и	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#318.103#318.461
899	Новокузнецк	Новокузнецк	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#318.461#318.819
900	Томск	Томск	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#318.819#319.177
901	Новосибирск	Новосибирск	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#319.177#319.535
902	ну	ну	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#319.535#319.893
903	там	там	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#319.893#320.251
904	Томск	Томск	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#320.251#320.609
905	в	в	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#320.609#320.967
906	меньшей	меньший	ADJ	_	Case=Loc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#320.967#321.325
907	степени	степень	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#321.325#321.69
908	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@nk1985m-words#@nk1985m#321.69#321.965
909	так	так	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#321.965#322.24
910	и	и	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#322.24#322.515
911	построены	построить	VERB	_	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@nk1985m-words#@nk1985m#322.515#322.79
912	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#322.79#323.065
913	периферия	периферия	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#323.065#323.34
914	которая	который	PRON	_	Case=Nom	_	_	_	@nk1985m-words#@nk1985m#323.34#323.615
915	длится	длиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@nk1985m-words#@nk1985m#323.615#323.89
916	длится	длиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@nk1985m-words#@nk1985m#323.89#324.165
917	длится	длиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@nk1985m-words#@nk1985m#324.165#324.44
918	потом	потом	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#324.44#324.715
919	как	как	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#324.715#324.99
920	бы	бы	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#324.99#325.265
921	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#325.265#325.54
922	вот	вот	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#325.54#325.815
923	официальная	официальный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#325.815#326.09
924	эта	этот	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#326.09#326.365
925	центральная	центральный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#326.365#326.64
926	часть	часть	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#326.64#326.915
927	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@nk1985m-words#@nk1985m#326.915#327.19
928	никак	никак	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#327.19#327.465
929	не	не	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#327.465#327.74
930	меняется	меняться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@nk1985m-words#@nk1985m#327.74#328.015
931	там	там	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#328.015#328.29
932	просто	просто	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#328.29#328.565
933	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#328.565#328.84
934	не	не	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#328.84#329.115
935	пятиэтажки	пятиэтажка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#329.115#329.39
936	а	а	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#329.39#329.665
937	девятиэтажки	девятиэтажка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#329.665#329.94
938	или	или	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#329.94#330.215
939	не	не	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#330.215#330.49
940	девятиэтажки	девятиэтажка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#330.49#330.765
941	а	а	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#330.765#331.04
942	пятнадцатиэтажки	пятнадцатиэтажка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#331.04#331.315
943	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#331.315#331.59
944	и	и	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#331.59#331.865
945	всё	весь	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#331.865#332.14
946	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#332.14#332.415
947	и	и	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#332.415#332.69
948	продолжается	продолжаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@nk1985m-words#@nk1985m#332.69#332.965
949	и	и	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#332.965#333.24
950	так	так	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#333.24#333.515
951	далее	далее	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#333.515#333.794
952	эммм	эм	INTJ	_	_	_	_	_	@nk1985m-words#@nk1985m#334.034#334.288
953	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#334.288#334.542
954	ну	ну	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#334.542#334.796
955	как	как	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#334.796#335.05
956	бы	бы	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#335.05#335.304
957	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#335.304#335.558
958	не	не	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#335.558#335.812
959	говорю	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#335.812#336.066
960	что	что	SCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#336.066#336.32
961	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#336.32#336.574
962	здорово	здорово	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@nk1985m-words#@nk1985m#336.574#336.828
963	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#336.828#337.082
964	но	но	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#337.082#337.336
965	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#337.336#337.59
966	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#337.59#337.844
967	в	в	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#337.844#338.098
968	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#338.098#338.352
969	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#338.352#338.606
970	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#338.606#338.86
971	в	в	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#338.86#339.114
972	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#339.114#339.368
973	впиталось	впитаться	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Pass	_	_	_	@nk1985m-words#@nk1985m#339.368#339.622
974	на	на	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#339.622#339.876
975	генном	генный	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#339.876#340.13
976	уровне	уровень	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#340.13#340.384
977	и	и	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#340.384#340.638
978	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#340.638#340.892
979	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#340.892#341.146
980	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#341.146#341.4
981	как	как	SCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#341.4#341.654
982	видимо	видимо	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#341.654#341.908
983	дом	дом	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#341.908#342.172
984	вот	вот	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#342.172#342.484
985	такое	такой	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#342.484#342.796
986	извращённое	извращённый	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#342.796#343.108
987	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#343.108#343.42
988	вот	вот	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#343.42#343.732
989	так	так	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#343.732#344.044
990	вот	вот	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#344.044#344.356
991	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#344.356#344.668
992	как	как	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#344.668#344.98
993	бы	бы	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#344.98#345.292
994	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#345.292#345.604
995	цивилизация	цивилизация	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#345.604#345.916
996	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#345.916#346.228
997	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#346.228#346.54
998	извратила	извратить	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#346.54#346.852
999	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#346.852#347.164
1000	мутировал	мутировать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#347.164#347.476
1001	и	и	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#347.476#347.788
1002	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#347.788#348.1
1003	и	и	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#348.1#348.414
1004	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#348.414#348.694
1005	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#348.694#348.974
1006	этот	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#348.974#349.254
1007	ритм	ритм	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#349.254#349.534
1008	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#349.534#349.814
1009	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#349.814#350.094
1010	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#350.094#350.374
1011	этот	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#350.374#350.654
1012	темп	темп	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#350.654#350.934
1013	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#350.934#351.214
1014	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#351.214#351.494
1015	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#351.494#351.774
1016	людей	человек	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#351.774#352.054
1017	которые	который	PRON	_	Case=Nom	_	_	_	@nk1985m-words#@nk1985m#352.054#352.334
1018	там	там	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#352.334#352.614
1019	находятся	находиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@nk1985m-words#@nk1985m#352.614#352.894
1020	их	их	PRON	_	Case=Acc|Number=Plur|Person=3	_	_	_	@nk1985m-words#@nk1985m#352.894#353.174
1021	там	там	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#353.174#353.454
1022	тоску	тоска	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#353.454#353.734
1023	во	в	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#353.734#354.014
1024	взгляде	взгляд	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#354.014#354.31
1025	[нрзб]	[нрзб]	X	_	_	_	_	_	@nk1985m-words#@nk1985m#355.586#355.854
1026	там	там	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#355.854#356.122
1027	печаль	печаль	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#356.122#356.39
1028	в	в	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#356.39#356.658
1029	сердце	сердце	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#356.658#356.926
1030	раба	раб	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#356.926#357.194
1031	да	да	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#357.194#357.462
1032	у	у	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#357.462#357.73
1033	Платонова	Платонов	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#357.73#357.998
1034	?	?	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#357.998#358.275
1035	эээм	эм	INTJ	_		_	_	_	@nk1985m-words#@nk1985m#358.862#359.324
1036	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#359.324#359.786
1037	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#359.786#360.248
1038	созвучно	созвучно	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#360.248#360.71
1039	и	и	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#360.71#361.172
1040	а	а	CCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#361.241#361.574
1041	вот	вот	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#361.574#361.907
1042	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#361.907#362.24
1043	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#362.24#362.573
1044	вот	вот	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#362.573#362.906
1045	эти	этот	DET	_	Case=Nom|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#362.906#363.239
1046	вот	вот	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#363.239#363.572
1047	полупровинции	полупровинция	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#363.572#363.905
1048	какие-то	какой-то	DET	_	Case=Nom|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#363.905#364.241
1049	избалованные	избаловать	VERB	_	Aspect=Perf|Case=Nom|Number=Plur|Tense=Past|VerbForm=Part|Voice=Pass	_	_	_	@nk1985m-words#@nk1985m#364.965#365.669
1050	культурой	культура	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#365.669#366.373
1051	/	/	PUNCT	_	_	_	_	_	@nk1985m-words#@nk1985m#366.373#367.077
1052	какими-то	какой-то	PRON	_	Case=Ins|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#367.077#367.781
1053	событиями	событие	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Plur	_	_	_	@nk1985m-words#@nk1985m#367.781#368.485
1054	прошлого	прошлое	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#368.485#369.189
1055	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#369.189#369.896
1056	для	для	ADP	_	_	_	_	_	@nk1985m-words#@nk1985m#369.896#370.193
1057	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#370.193#370.49
1058	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#370.49#370.787
1059	менее	менее	ADV	_	Degree=Cmp	_	_	_	@nk1985m-words#@nk1985m#370.787#371.084
1060	понятная	понятный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#371.084#371.381
1061	субстанция	субстанция	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nk1985m-words#@nk1985m#371.381#371.678
1062	вот	вот	PART	_	_	_	_	_	@nk1985m-words#@nk1985m#371.678#371.975
1063	если	если	SCONJ	_	_	_	_	_	@nk1985m-words#@nk1985m#371.975#372.272
1064	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#372.272#372.569
1065	быть	быть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#372.569#372.866
1066	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nk1985m-words#@nk1985m#372.866#373.163
1067	сложно	сложно	ADV	_	Degree=Pos	_	_	_	@nk1985m-words#@nk1985m#373.163#373.46
1068	объяснил	объяснить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nk1985m-words#@nk1985m#373.46#373.758
